"#","[VAR_NAME]","[VAR_VALUE]"
">","STITCH_COUNT:","71"
">","THREAD_COUNT:","0"
">","EXTENTS_LEFT:","90.0"
">","EXTENTS_TOP:","108.0"
">","EXTENTS_RIGHT:","665"
">","EXTENTS_BOTTOM:","808"
">","EXTENTS_WIDTH:","575.0"
">","EXTENTS_HEIGHT:","700.0"
">","COMMAND_STITCH","64"
">","COMMAND_JUMP","6"
">","COMMAND_END","1"

"#","[METADATA_NAME]","[METADATA]"
"@","CO","0"
"@","name","Untitled"
"@","ST","72"
"@","MX","+    0"
"@","PD","******"
"@","AY","+    0"
"@","AX","+    0"
"@","+Y","3498"
"@","+X","2874"
"@","-Y","3498"
"@","-X","2874"

"#","[THREAD_NUMBER]","[HEX_COLOR]","[DESCRIPTION]","[BRAND]","[CATALOG_NUMBER]","[DETAILS]","[WEIGHT]"
"$","0","#36e893","Random","None","None","None","None"

"#","[STITCH_INDEX]","[STITCH_TYPE]","[X]","[Y]"
"*","0","JUMP","90.0","108.0"
"*","1","JUMP","180.0","217.0"
"*","2","JUMP","270.0","325.0"
"*","3","JUMP","361.0","434.0"
"*","4","JUMP","451.0","542.0"
"*","5","JUMP","541.0","651.0"
"*","6","STITCH","631","759"
"*","7","STITCH","632","759"
"*","8","STITCH","633","759"
"*","9","STITCH","632","759"
"*","10","STITCH","631","759"
"*","11","STITCH","645","759"
"*","12","STITCH","662","759"
"*","13","STITCH","645","759"
"*","14","STITCH","631","759"
"*","15","STITCH","631","764"
"*","16","STITCH","631","754"
"*","17","STITCH","635","764"
"*","18","STITCH","635","754"
"*","19","STITCH","638","764"
"*","20","STITCH","639","754"
"*","21","STITCH","642","764"
"*","22","STITCH","643","754"
"*","23","STITCH","646","764"
"*","24","STITCH","647","754"
"*","25","STITCH","649","764"
"*","26","STITCH","651","754"
"*","27","STITCH","653","764"
"*","28","STITCH","655","754"
"*","29","STITCH","657","764"
"*","30","STITCH","659","754"
"*","31","STITCH","660","764"
"*","32","STITCH","664","754"
"*","33","STITCH","659","762"
"*","34","STITCH","654","776"
"*","35","STITCH","648","790"
"*","36","STITCH","642","808"
"*","37","STITCH","648","790"
"*","38","STITCH","654","776"
"*","39","STITCH","659","762"
"*","40","STITCH","654","762"
"*","41","STITCH","665","762"
"*","42","STITCH","652","766"
"*","43","STITCH","663","766"
"*","44","STITCH","651","770"
"*","45","STITCH","662","770"
"*","46","STITCH","649","773"
"*","47","STITCH","660","773"
"*","48","STITCH","648","777"
"*","49","STITCH","659","777"
"*","50","STITCH","646","781"
"*","51","STITCH","658","781"
"*","52","STITCH","645","784"
"*","53","STITCH","656","785"
"*","54","STITCH","644","788"
"*","55","STITCH","655","788"
"*","56","STITCH","642","792"
"*","57","STITCH","653","792"
"*","58","STITCH","641","796"
"*","59","STITCH","652","796"
"*","60","STITCH","639","799"
"*","61","STITCH","650","799"
"*","62","STITCH","638","803"
"*","63","STITCH","649","803"
"*","64","STITCH","636","808"
"*","65","STITCH","647","808"
"*","66","STITCH","646","808"
"*","67","STITCH","646","808"
"*","68","STITCH","646","808"
"*","69","STITCH","647","808"
"*","70","END","647","808"
